tx_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
YOR089C_id002	153.744	85.7489	88.0766	76.811	94.6467	143.358	146.814	117.003	121.126	131.542	167.294	104.181	154.416	97.1205	90.6719	131.143	165.76	107.644	90.6743	78.8789	120.816	107.765	77.2553	112.603
YJR089W_mRNA	16.0431	12.119	21.9825	13.2816	15.6219	16.0838	20.3942	19.4977	17.0153	17.4602	17.4766	21.1008	9.59716	11.5655	7.78339	16.617	12.5196	11.8989	8.02694	11.7307	9.15615	9.84753	9.21495	9.78348
YLL025W_id001	46.2292	52.4339	0	0	0	0	0	14.7838	0	0	20.0708	0	0	0	0	0	36.1696	0	0	0	4.651	18.5796	13.0396	0
YJR091C_id001	79.2242	36.1756	48.2013	29.2545	49.4581	55.2008	53.3356	43.7588	49.5122	46.4827	55.2764	45.4902	41.1354	33.6961	50.3787	48.5168	78.722	55.8266	46.8726	39.5174	48.5113	45.7259	43.298	40.1867
YJR092W_mRNA	11.1885	6.38269	9.39073	9.16461	9.09852	8.65515	14.7345	15.1197	9.79815	11.1525	14.5013	11.6309	9.42976	10.9069	7.73723	11.2059	12.533	13.5449	8.31756	5.56825	8.29611	7.97348	7.59929	6.71067
YER141W_id007	0	39.6871	0	55.3282	0	0	79.8125	73.7969	0	100.861	0	0	0	0	68.1318	101.279	0	0	81.1558	0	62.9588	0	73.8656	78.6382
YBR126C_id004	0	0	54.6781	0	0	0	0	0	0	0	0	0	0	0	359.387	0	0	0	0	0	294.02	108.681	523.358	198.984
YJR094C_id001	0	0	0	0	15.4482	0	0	0	11.8456	0	0	11.4764	0	0	0	0	0	0	0	6.00483	0	0	0	0
YDR044W_id001	86.1706	51.809	72.5301	57.6192	93.1708	86.9259	89.0357	55.3551	0	0	103.199	83.2673	210.724	278.759	327.39	283.408	226.952	303.007	314.117	193.788	0	136.01	0	0
YJR094W-A_id002	1889.54	1569.3	1870.37	919.115	1799.84	1909.8	1675.8	1519.73	1743.35	2194.1	1897.29	2062.52	1693.3	1803.33	2336.46	2029.08	1396.71	2170.4	1992.89	2001.52	1824.56	1582.02	1425.42	1887.27
YJR094W-A_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL064C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR096W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.6187	0	0
YJR096W_id001	121.076	68.5956	89.3307	66.9469	114.702	93.7776	105.024	75.2715	68.454	91.5297	94.9503	78.0914	72.0002	58.0575	58.227	89.7801	131.165	72.5305	55.6009	79.9175	62.2518	0	68.2069	71.1043
YOR271C_id001	0	11.212	0	11.7737	21.034	4.74604	4.25724	4.3106	3.95561	8.40424	24.0027	4.00332	0	4.44756	8.11659	0	0	0	0	13.1496	0	3.54612	0	0
YHR002W_id001	5.49972	10.1863	0	8.51192	0	11.6461	33.8768	7.7928	0	0	8.01473	0	0	0	0	14.5589	17.7222	0	16.4025	14.3468	0	0	0	0
YJR097W_id002	0	2.65687	3.37349	0	3.26915	0	3.23766	2.99217	3.13346	3.21538	0	0	6.79755	12.5285	0	3.4774	7.20481	0	10.0786	0	3.2426	6.47668	0	3.46476
YML011C_id001	115.947	72.4456	91.3755	34.9596	75.457	94.4402	136.907	96.1784	75.685	71.9473	99.9294	121.819	39.2829	18.1206	39.8056	62.3056	124.331	81.5309	53.563	48.0672	41.0109	84.0563	17.3079	72.9466
YNL062C_id002	0	0	6.76078	0	17.5055	8.37811	0	0	12.8839	5.80522	11.6546	17.677	10.567	22.7791	16.0635	27.9958	14.9042	30.2861	24.481	0	11.7913	15.7743	10.0089	0
YGL001C_id001	0	0	30.1171	0	0	6.11982	6.71048	0	0	6.17649	0	0	0	0	0	0	0	0	0	10.7978	0	0	0	0
YOL143C_id003	371.995	270.598	356.799	200.374	419.398	346.815	377.31	295.956	401.99	340.077	373.421	0	635.735	533.714	555.097	544.872	599.738	419.121	516.536	522.669	536.661	574.013	549.01	580.216
YJR098C_id001	15.4068	6.20711	9.85164	5.49439	10.5016	5.64112	9.45497	4.36902	9.15067	5.63395	10.216	13.1715	6.94783	3.65871	6.65926	7.10855	4.20805	8.99872	9.81091	2.78322	3.78775	9.45696	5.30968	10.1182
YJR099W_id002	4.90077	3.28582	22.4331	7.35905	0	7.05563	0	8.98315	13.4022	7.34011	21.177	15.1718	0	9.76215	12.3048	0	24.7897	11.6244	0	0	0	0	0	9.18106
YCL056C_id002	0	19.5277	18.9758	0	15.6649	6.37535	11.031	13.5934	17.5286	28.2109	7.98421	7.79346	0	9.76455	13.8929	7.53641	7.89334	17.0282	24.783	15.7827	3.57597	6.25408	2.55359	10.8107
YNL127W_id001	20.1934	10.5201	21.3721	10.2433	20.7111	14.0225	15.3837	17.7715	13.6479	17.8241	21.4699	21.9802	14.1306	8.06121	10.319	13.769	17.1168	14.2346	11.9721	9.43422	8.9875	15.3869	11.9988	17.1487
YJR100C_id001	0	0	0	0	0	8.62771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNCJ0029W_tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR186C_id009	11.7318	11.3942	11.2525	0	13.7862	16.8752	3.08555	18.5354	7.46562	10.7251	0	19.8389	4.85865	14.9249	10.866	0	0	19.5778	0	0	6.18052	4.62931	4.33193	13.2079
YJR101W_id001	0	49.8422	0	0	0	0	73.7384	0	67.0393	48.8207	36.2152	0	0	0	0	0	72.1006	0	88.1074	41.6581	64.8992	0	48.1022	0
YMR155W_id005	31.384	14.7829	20.1283	9.31203	22.8965	27.3906	13.8736	13.2962	18.6683	21.2705	28.3223	27.3778	6.61863	10.8337	7.43102	15.7695	22.5522	15.5476	10.0045	16.5641	0	15.2808	7.66687	16.7547
YLR165C_id001	40.7111	0	30.6806	15.5554	32.4345	31.9417	0	0	0	26.5842	46.2768	0	16.8603	36.2542	0	28.7503	0	0	24.9985	0	13.4046	21.4192	0	0
YJR102C_id003	42.5619	0	32.5661	24.9022	0	0	41.6283	0	0	0	0	0	0	0	4.92762	0	43.5934	0	25.4091	21.6246	12.2623	0	29.7948	24.2301
YLL008W_id001	0	0	27.2105	14.6861	20.4146	20.9421	15.1635	0	0	20.9155	12.7431	35.2065	0	57.8618	35.5994	60.6211	0	59.6869	59.4407	0	29.5295	25.2778	0	31.5527
YJR103W_id001	1.81901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69611	0	0	0	0	0	0	0
YDR128W_mRNA	25.6202	19.8256	25.173	20.8918	28.4601	22.8797	29.3364	22.8591	30.6191	31.4196	29.8331	34.5189	12.077	20.5895	17.3631	30.8909	21.7609	23.7236	19.697	14.6749	16.1308	21.2878	10.2293	14.1582
YJR104C_id001	215.079	152.629	163.578	92.8577	187.894	181.218	204.657	129.39	146.359	153.727	239.694	197.643	211.351	128.838	152.32	179.327	238.661	159.244	146.183	217.815	178.727	180.253	222.443	178.556
YJR103W_id004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR078C_id001	36.939	55.6756	86.5344	15.0557	15.6402	71.016	96.4131	59.4018	0	0	73.3071	84.1835	0	0	0	69.0348	19.2788	39.7898	0	0	57.2208	36.9665	0	31.593
YDL116W_id011	0	0	0	20.1904	22.6799	26.3521	0	0	0	0	19.376	0	0	0	0	0	37.9104	0	0	13.1969	0	20.2481	0	0
YOR143C_id004	20.8099	0	0	13.9148	9.67124	28.5729	14.3671	0	10.8148	12.6829	15.5235	0	10.0547	21.6204	0	0	0	28.6982	11.5951	7.83182	0	14.3701	4.48235	8.5416
YJR107W_id001	9.82414	0	0	9.38474	0	13.2872	9.6262	0	0	0	0	6.33466	0	0	0	10.1894	30.6929	0	0	0	0	0	0	0
YNL112W_id001	42.2358	17.513	14.6646	6.05224	10.2435	7.71783	9.31894	7.40642	27.0052	0	0	36.4975	0	0	3.62394	16.9443	0	26.3742	0	7.83036	0	0	9.05308	18.4075
YJR109C_id001	37.6819	21.5783	40.2233	26.0093	41.8037	46.1755	33.009	30.5061	30.3222	28.3368	40.5019	42.5667	0	20.0258	13.5101	20.4306	53.5352	28.3988	21.4798	0	16.8098	0	0	31.1333
YJR109C_id007	0	0	0	0	0	0	0	0	0	0	0	0	54.3638	0	0	0	0	0	0	40.8722	0	47.8565	35.299	0
YIL009C-A_id002	0	0	49.2991	0	38.1676	0	0	0	0	0	0	0	21.3798	22.1196	21.449	0	0	0	0	0	3.80946	0	0	0
YJR110W_id001	0	15.6605	0	24.5741	36.7872	0	26.0235	0	0	24.1214	18.7454	39.0414	0	0	0	20.497	15.4428	0	0	21.2789	8.68771	22.5584	0	0
YJR112W_id001	0	0	56.461	0	23.9376	0	23.7071	59.4686	0	50.4513	25.6152	18.146	24.8868	0	37.4835	0	26.3778	53.7216	10.5427	0	54.2702	16.9372	0	25.37
YPL008W_id002	0	10.2505	0	0	15.4156	9.66086	0	0	0	0	12.7469	0	0	0	12.5682	9.01974	15.4428	0	12.9615	11.5757	0	0	5.84566	0
YJR112W-A_id001	240.277	139.105	147.974	85.7385	127.921	226.728	173.546	136.139	189.046	241.67	243.254	118.699	100.722	116.962	104.022	72.8274	81.8772	105.675	88.6734	92.0978	139.583	109.741	117.959	106.153
YGL148W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR113C_id004	123.399	87.2969	95.1682	71.1747	131.087	101.272	104.391	93.9507	72.463	76.7408	80.3687	0	0	0	107.047	0	91.2988	84.6342	0	72.0975	131.643	99.0919	90.7983	0
YJR115W_id001	0	6.07981	0	0	3.3015	0	0	8.40751	7.00101	0	3.27039	7.97152	0	2.9649	3.22875	0	0	0	0	10.2414	0	0	0	0
YLR386W_id001	0	0	0	0	0	18.4154	14.1443	7.91477	14.8574	0	0	0	0	0	10.4736	0	0	0	12.5151	10.4683	0	0	0	0
YJR116W_id004	0	0	0	38.9916	0	37.5833	50.7187	0	0	45.8962	42.4615	72.4351	0	0	0	72.6005	0	75.6865	0	42.9167	105.53	53.69	55.8234	63.8265
YJR117W_id004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.6583	0	0	113.192	0	0
YJR118C_id002	95.9369	61.7158	68.8629	36.9484	56.1253	114.278	105.83	57.8728	93.5788	29.405	69.7131	75.2353	46.1213	56.5175	36.4618	56.2507	143.758	46.2294	33.7739	52.2327	30.9056	0	28.4583	86.7134
YJR119C_id003	9.8557	2.978	6.61717	4.61311	8.24465	8.11937	7.25798	7.5461	7.02439	9.01005	0	0	4.76198	6.14373	5.47703	2.92328	8.07564	0	4.70701	4.45104	1.81726	7.25951	2.54744	7.76708
YCR089W_mRNA	12.6495	8.89645	13.3879	9.91659	15.8118	7.98543	13.2504	13.73	10.8809	12.7604	14.3169	10.7569	10.1162	5.43814	6.46401	10.3502	7.59494	9.34146	7.9162	7.48572	11.662	10.0403	13.9051	6.44536
YLR115W_id001	27.8238	13.8119	21.3498	11.1629	19.9505	24.7412	21.2219	13.5261	19.8307	22.5294	20.558	19.6047	15.3641	20.5302	13.9897	18.0775	13.842	21.6682	19.7428	10.7707	13.9252	12.4431	6.84927	15.6624
YJR120W_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2542	0	0	18.2351	0	0	0
YJL047C-A_id001	19.523	19.2068	24.3873	12.1439	0	0	16.7181	9.27027	19.4161	19.9237	0	10.7491	17.55	0	13.4569	25.1383	22.3218	14.1434	10.4085	0	0	0	0	0
YJR122W_id002	11.4308	11.9559	14.3373	8.81926	14.7068	0	12.1412	0	13.3172	0	13.1185	26.8884	0	6.26379	0	0	15.3102	0	12.5983	11.119	11.3491	0	0	10.3943
YJR122W_id001	0	0	0	0	0	6.18391	0	7.92073	0	8.47592	0	0	4.91508	0	8.67032	7.43776	0	6.59786	0	0	0	3.08186	5.75971	0
YJR124C_id002	0	0	0	0	0	0	0	0	20.98	0	0	0	0	0	0	0	34.8398	0	0	25.9973	27.7415	0	5.63596	0
YLR182W_id001	44.6333	0	0	25.4232	0	0	0	0	30.9275	0	31.2397	0	21.5654	0	0	0	0	0	0	0	0	0	13.5305	0
YJR125C_id002	134.066	85.0199	100.464	59.7634	113.843	93.933	124.936	108.422	110.593	98.3529	149.808	109.39	105.562	67.0976	102.711	112.913	130.537	77.1315	72.7243	113.619	80.8742	108.199	96.9702	96.1981
YNL287W_id004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.2444	0	0	0	0	0	0	0	40.2827	0
YJR126C_mRNA	65.7996	58.6796	68.3711	45.22	72.2025	71.9419	83.2846	63.7526	59.4354	70.1795	91.806	103.672	52.1042	45.5749	51.633	78.6089	80.4988	72.9494	61.105	63.5603	41.2845	64.7905	54.3295	64.8192
YJR128W_mRNA	0	13.719	17.4194	24.2876	0	0	33.436	0	0	16.603	0	17.915	0	0	16.821	0	18.6014	0	0	0	0	0	0	17.8907
YJR129C_id001	0	6.60728	18.4567	0	0	0	0	0	6.46576	0	0	0	0	15.5784	25.924	0	23.2926	17.0291	20.0514	0	0	19.328	0	18.9561
YLR342W-A_id004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR130C_id002	47.6395	20.8751	24.8334	24.6677	41.3923	37.9194	39.0869	44.0526	30.4477	20.8291	37.0826	48.015	25.3611	11.9894	14.3882	22.5265	47.2157	29.2364	21.763	24.3213	0	31.4668	13.3843	28.5659
YJR130C_id001	0	6.08953	0	10.6157	0	0	0	0	0	0	0	0	6.23707	0	0	0	8.42683	0	0	0	21.4474	0	0	0
YBR212W_id001	157.478	99.029	98.8518	63.4006	131.047	130.565	160.143	95.3937	114.589	96.4801	109.888	100.038	70.1133	64.6125	90.8743	66.8441	132.583	68.2218	75.6043	76.706	78.2934	85.0228	72.4575	94.2163
YML114C_id010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR131W_id001	11.2758	0	4.82261	1.97421	0	0	0	0	8.57264	4.17633	0	0	2.62634	0	0	5.34511	6.83691	12.1537	12.2977	0	3.31445	4.84072	0	9.86646
YKL052C_id004	0	19.7374	24.4721	21.4295	57.7799	39.3361	66.4613	41.9542	57.1393	59.9202	28.4796	34.3984	42.8265	48.5545	48.8048	42.1389	64.9854	50.9702	46.5113	49.123	64.4449	42.9544	37.4858	40.0119
YDL064W_id004	101.772	45.7183	75.5495	46.4873	98.8717	86.5088	58.1377	50.5361	27.4987	28.2671	101.696	53.5535	26.2752	70.4906	42.5243	79.5572	47.6777	86.9356	45.8441	51.0281	12.5806	74.1191	0	66.54
YMR242W-A_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR131W_id002	11.9389	13.1471	19.0986	10.5012	17.3953	14.8481	21.2191	18.8839	5.54038	10.6153	21.7753	17.6854	19.42	13.8404	20.7042	10.9661	24.715	0	0	12.3381	12.1003	10.518	9.56234	15.9901
YIL067C_id003	0	21.871	0	0	29.7946	28.3954	0	0	0	0	0	39.7804	35.9721	0	34.4781	0	0	25.1646	0	0	0	32.37	21.3816	0
YLR422W_mRNA	13.3207	8.43074	7.59689	6.49977	10.7082	11.5342	10.9365	9.80098	11.5468	10.203	12.5329	10.6541	10.7849	7.37396	9.6701	13.1701	10.6936	11.2148	11.3482	10.4059	7.63404	9.6129	5.27316	7.44777
YNL236W_id002	0	4.91761	14.8164	9.5492	14.942	13.0299	14.1846	0	13.9532	7.04264	10.3869	12.9709	0	0	0	0	22.1899	0	0	12.2507	6.29983	14.0942	8.43563	0
YJR133W_id001	18.0834	9.35404	18.4947	14.2665	14.4322	11.4149	16.3215	16.5008	12.0618	14.8725	18.7195	28.0639	18.3787	9.31798	0	15.5571	16.4602	23.3664	17.5703	12.7775	8.77258	13.5172	8.75303	18.1666
YJR134C_id001	69.1529	0	68.1705	46.6656	0	56.2741	52.1637	60.2735	50.9799	0	51.4647	59.6883	30.9087	41.9103	38.2522	55.051	0	36.1585	49.5404	0	0	36.257	31.4454	35.0074
YJR136C_id001	23.5385	0	21.0941	7.75351	14.1506	21.6776	15.5715	12.9517	28.6331	20.9021	18.5073	0	26.168	16.5703	14.1007	0	0	19.76	0	0	0	0	0	0
YMR092C_id001	100.277	69.0164	103.662	51.4065	70.4226	89.7503	68.7186	81.5178	92.3156	90.6548	87.5481	115.404	75.3683	68.4631	54.6944	87.0261	0	77.008	85.141	91.5812	63.6873	74.8882	88.317	0
YJR136C_id006	0	12.084	0	0	0	0	0	0	0	0	0	19.2873	0	0	0	19.2617	5.46129	0	13.5816	14.4485	15.2048	8.18228	12.2507	14.007
YLR020C_id002	27.4876	0	0	28.4931	0	0	0	30.9203	45.7792	0	0	58.106	35.1221	33.4827	0	48.3258	0	48.8011	0	0	13.8655	28.1326	19.4366	32.1001
YFR005C_id002	0	11.8742	0	15.0837	0	0	9.68641	0	0	0	6.44235	0	22.0945	0	15.8826	29.6698	0	0	20.4745	0	13.1745	19.7359	0	0
YNL227C_id002	19.4838	18.9654	19.494	5.90705	18.3011	15.8013	4.80548	20.8392	37.539	13.6664	6.46577	18.5072	14.4941	0	0	8.14758	19.3867	20.972	30.833	6.20634	8.85432	17.2928	6.6135	7.27243
YLL040C_mRNA	18.0526	14.9514	20.8617	11.344	16.9818	15.7283	15.0163	13.1375	15.3081	16.9013	20.9842	20.597	18.9162	10.0719	8.05802	13.9777	15.5941	10.5864	8.51792	11.9838	11.8308	15.2197	11.8059	15.8553
YJR142W_id001	0	0	0	0	0	0	0	0	0	4.7245	0	0	8.10101	4.86164	0	12.0712	19.2879	26.1038	0	0	0	5.12033	0	0
YGR097W_id001	84.1158	45.5657	0	44.4041	79.213	65.3456	72.8465	31.9214	32.6731	0	81.4619	68.2361	0	0	25.1349	49.2423	77.0855	48.4834	57.0881	49.9848	0	53.4999	0	62.692
YJR142W_id003	57.0578	41.68	69.3374	31.8053	76.0435	64.4391	66.5405	38.8478	37.2925	37.8104	75.6866	65.6907	35.3856	31.3751	56.3775	45.567	22.5788	0	49.0106	58.4318	31.5736	28.9092	42.6225	44.9825
YJR144W_id003	85.9401	28.5132	58.9938	10.4599	45.6674	38.8447	71.1562	70.7451	104.094	61.5965	73.1927	92.3922	54.8899	73.1379	91.6223	47.064	67.4244	93.7881	101.943	51.8321	90.6518	58.1321	24.4241	36.4808
YNR004W_id003	33.5756	15.4997	0	12.4727	17.3378	20.4892	0	0	0	25.579	0	0	14.4202	0	0	0	0	0	24.9441	0	20.6364	0	8.03558	23.8878
YJR161C_mRNA	30.264	17.513	61.5439	11.2869	37.3801	36.4278	46.1116	16.5462	18.5144	24.0762	16.6232	28.6373	6.33026	20.1012	18.451	11.9519	82.9349	4.95417	23.2104	25.6351	0	19.306	25.4909	14.931
YJR146W_mRNA	38.4177	29.0208	55.2725	25.7738	71.4152	52.7491	70.7294	65.3667	68.453	70.2446	57.3167	0	18.5623	0	0	18.9916	39.3753	0	18.348	34.8176	17.7093	70.7442	0	37.8453
YKL068W_id002	0	13.2285	0	11.2412	0	0	0	0	0	0	0	0	14.2148	0	22.7073	17.3138	0	0	0	15.8174	0	0	0	13.8007
YJR147W_id001	22.5894	21.3301	18.9583	15.0984	23.6212	0	31.1914	0	0	25.8138	23.8722	25.0685	0	38.9756	43.1524	0	69.4086	76.9643	41.8056	28.0465	41.6519	44.1971	30.4103	55.6321
YOL027C_id002	61.3802	46.3666	69.9809	34.8476	58.1283	16.2454	61.8327	60.1	72.224	53.9961	46.1695	69.6871	34.6931	73.2246	0	42.6295	67.6125	71.0247	53.0983	14.146	0	54.3816	31.9299	55.9022
YJR147W_id003	0	0	0	0	0	21.1865	0	13.5373	18.0429	0	0	0	60.1099	0	0	68.6515	0	0	0	0	0	0	0	0
YJR151C_mRNA	9.87763	9.32696	12.4348	6.19201	8.60728	7.3463	19.8902	9.45362	11.55	9.59448	12.2806	7.30776	5.96571	3.2986	7.43331	7.93483	11.3816	10.8174	11.204	5.01856	7.39905	8.52617	8.51036	10.3386
YDR262W_id001	0	0	0	0	0	0	0	0	0	0	31.2926	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL175C_id001	0	0	0	0	0	0	0	0	0	0	0	18.6619	0	0	0	0	27.3101	0	0	0	0	0	6.52596	0
YJR152W_id001	10.7406	4.85152	8.37025	4.42847	8.75172	1.2897	1.08318	1.02036	4.33984	7.36426	3.13427	12.5815	11.0277	5.38018	2.82763	6.17006	15.1262	11.109	7.69444	8.48869	6.18883	6.79878	5.78367	15.8708
YJR152W_id003	0	10.6785	0	6.18423	12.6543	4.06023	21.192	10.8466	6.8309	0	7.13119	0	0	0	8.90107	8.66002	0	0	0	0	0	0	0	0
YKR078W_id001	27.4348	18.8407	22.7258	13.3416	0	0	17.219	24.4005	21.1092	17.1005	0	28.2933	0	14.4367	9.24007	0	30.6542	0	0	14.6429	14.9459	8.03723	0	0
YKR008W_id001	0	0	0	0	30.9308	33.5069	0	36.8031	0	0	38.6148	0	0	24.6953	0	30.7077	38.6283	0	30.7265	0	0	0	0	0
YMR108W_id001	129.964	0	0	77.5071	0	175.23	108.319	111.311	129.085	0	0	168.047	150.198	0	0	146.726	154.699	130.788	0	0	0	0	0	0
YJR154W_mRNA	12.628	7.63136	7.2673	6.75511	7.04252	11.5592	11.6245	8.59444	6.75021	11.5445	7.53606	12.4568	17.0841	8.99645	4.67844	4.99409	12.934	12.2928	9.64967	9.12492	4.65688	9.30153	8.70403	14.9278
YOR125C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL187C_id001	95.5861	49.1	0	44.7405	65.7459	73.4965	59.8332	69.9337	68.1265	54.1784	66.5505	50.9166	0	45.9658	0	60.4834	90.0705	76.3001	63.9117	62.1629	0	61.606	51.0601	60.2636
YJR155W_id002	0	0	0	0	0	0	0	0	24.2649	0	0	0	0	0	12.3238	0	13.6281	0	0	0	0	0	0	0
YJR155W_id001	28.3501	34.2653	23.5666	20.2206	36.8916	27.6761	52.1946	35.3738	0	31.0974	24.4381	22.3727	32.8752	28.6129	0	13.0805	0	16.5587	18.0532	30.7285	15.6823	20.8822	16.284	22.3423
YNL181W_id003	36.8403	26.5642	32.1231	0	37.3555	44.452	50.869	48.4365	0	33.6793	0	0	0	40.2634	32.5707	0	44.5937	45.6431	30.3908	31.7632	23.1575	37.0034	0	28.0434
YOR146W_id001	0	14.5976	0	0	0	0	0	0	19.6696	0	0	0	0	0	0	0	19.6559	0	0	14.2594	0	0	0	0
YCR038C_mRNA	23.7969	12.5833	6.06069	8.75167	11.0594	20.6936	16.0091	9.11016	16.9606	20.6673	9.46758	18.7794	9.19836	10.5959	12.1224	15.2931	18.2802	12.7409	10.2287	10.7472	5.4848	12.0507	8.20117	15.2375
YJR158W_mRNA	3.09156	2.07579	1.97677	2.99891	0	6.28838	0	3.50461	0	3.14019	4.73116	0	2.12772	4.26834	3.90835	4.16371	2.1117	0	3.48637	4.86542	1.26671	0	3.5509	10.6677
YJR160C_mRNA	0	0	0	12.8527	13.8636	14.0757	17.6939	16.3523	17.1245	0	8.92178	0	9.90638	0	17.803	0	6.97395	18.7113	13.464	18.5191	0	0	0	18.9351
YJR162C_mRNA	19.7023	0	0	0	18.3844	0	0	16.8268	0	0	0	19.511	0	0	36.6391	0	0	0	0	8.9327	0	0	0	0
YDR087C_id001	0	35.6186	0	36.507	62.2804	54.5191	70.8183	71.7823	0	0	0	75.8888	47.9629	0	82.7474	103.052	0	123.206	0	0	0	41.1289	0	61.1175
YKL225W_mRNA	0	0	0	0	0	18.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL224C_mRNA	0	0	0	0	0	0	33.6696	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6953	15.0769	0	0
YKL223W_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2524	0	0	0	0	0	0	0	0	0
YIL109C_id001	106.423	61.6016	95.9099	0	0	94.5039	0	88.9601	87.812	93.3737	0	0	97.319	75.6906	79.3846	0	79.0082	75.7865	0	80.2372	98.7734	81.319	0	90.0615
YMR003W_id001	0	9.27252	14.7169	0	19.9664	0	0	0	10.9358	0	0	0	0	5.35821	0	0	18.8587	17.6043	14.9946	0	0	8.4764	0	0
YKL221W_mRNA	10.2274	3.86289	6.53974	6.83869	14.2593	1.56029	1.5691	8.70077	1.5186	1.55831	6.7816	3.3629	6.58875	3.03592	3.15755	3.37058	3.49175	1.65932	4.88453	1.53964	0	0	0	1.67917
YKL220C_mRNA	24.3628	8.80176	7.11188	7.79112	12.7993	14.544	9.75075	4.5057	8.49324	8.71529	8.42846	11.4938	9.21238	9.43291	6.86758	9.42548	15.1889	6.18682	13.1532	9.56761	5.85937	3.90112	7.30104	10.4347
YKL218C_id004	29.337	30.6756	21.8392	23.7724	44.9553	25.8967	33.3997	16.038	11.9785	34.5481	18.9912	35.6866	46.0572	0	13.7882	0	60.5919	0	0	57.8655	20.3517	39.2294	44.7856	44.8258
YKL217W_id001	26.4468	16.9044	17.5614	16.3237	29.3092	14.8975	25.2814	24.2298	17.2181	19.528	33.3866	20.0678	12.7783	10.8699	11.3054	11.0625	16.6694	5.94111	14.574	11.9439	9.37777	14.9847	12.2694	10.0203
YGR072W_id001	52.5724	31.4967	50.4248	33.9411	64.0303	43.1445	46.7257	60.1474	45.2219	24.8594	34.2588	60.8008	22.7737	43.5883	40.2974	48.3933	46.4194	31.765	25.974	0	0	18.3604	17.181	39.2882
YCR098C_id001	0	0	0	0	0	4.06369	4.08665	0	0	0	0	0	0	0	0	0	0	4.32161	0	0	0	0	0	0
YKL216W_id002	413.451	315.013	546.981	204.327	400.374	480.393	198.088	363.865	422.327	503.424	466.176	484.897	378.458	463.938	317.912	561.778	584.252	494.333	452.6	449.101	391.032	449.79	352.215	462.121
YKL216W_id001	0	0	0	56.9691	52.6933	47.4215	90.9005	0	0	0	0	62.6327	124.241	65.138	119.338	40.2041	19.6267	30.8467	72.2988	0	0	49.9083	65.9577	49.7488
YMR122W-A_id002	392.805	354.736	335.596	284.955	366.239	387.541	350.236	225.249	373.674	300.554	479.504	468.526	406.749	249.946	140.292	354.695	393.938	252.403	245.425	337.974	88.8629	577.073	99.0288	420.849
YKL215C_id001	20.4494	11.0905	17.0994	12.9726	20.4695	13.919	20.2723	15.1666	13.5471	15.8187	18.7749	15.517	12.6674	11.2066	14.5695	11.9235	13.4263	15.3128	12.5211	7.10414	14.0189	15.4488	10.3906	14.4629
YKL212W_id001	118.802	78.7221	111.95	59.9274	112.362	99.2076	96.89	77.1314	93.7717	83.8381	114.017	128.499	110.775	106.724	106.174	122.61	139.827	99.4173	101.533	87.5399	83.5869	80.5987	98.7659	108.819
YNCQ0014W_tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL209C_mRNA	34.1873	20.8267	37.0218	19.9102	41.5145	36.8458	29.4401	31.4297	27.5101	34.2785	37.2941	34.2676	15.9854	27.0073	23.4929	28.349	21.4613	34.8901	39.5022	14.4436	13.7258	19.8001	10.9269	13.0366
YIL096C_id001	16.5274	13.9698	0	5.52564	0	15.1285	9.5088	5.27265	0	0	0	0	5.98916	0	0	0	0	0	9.86021	3.73206	0	0	0	10.1757
