transcript_id	protein_id	denovo_feature_id	best_hit_id	annotation_status
TRINITY_DN8593_c0_g1_i1	TRINITY_DN8593_c0_g1_i1.p1	TRINITY_DN8593_c0_g1_i1	YOR137C	homology_hit_with_go
TRINITY_DN8594_c0_g1_i1	TRINITY_DN8594_c0_g1_i1.p1	TRINITY_DN8594_c0_g1_i1	YPL202C	homology_hit_with_go
TRINITY_DN8595_c0_g1_i1	TRINITY_DN8595_c0_g1_i1.p1	TRINITY_DN8595_c0_g1_i1	YKL215C	homology_hit_with_go
TRINITY_DN8596_c0_g1_i1	TRINITY_DN8596_c0_g1_i1.p1	TRINITY_DN8596_c0_g1_i1	YNL231C	homology_hit_with_go
TRINITY_DN8597_c0_g1_i1	TRINITY_DN8597_c0_g1_i1.p1	TRINITY_DN8597_c0_g1_i1	YGL250W	homology_hit_with_go
TRINITY_DN8598_c0_g1_i1	TRINITY_DN8598_c0_g1_i1.p1	TRINITY_DN8598_c0_g1_i1	YOR381W	homology_hit_with_go
TRINITY_DN8599_c0_g1_i1	TRINITY_DN8599_c0_g1_i1.p1	TRINITY_DN8599_c0_g1_i1		no_hit
TRINITY_DN859_c0_g1_i1	TRINITY_DN859_c0_g1_i1.p1	TRINITY_DN859_c0_g1_i1	YHR086W	homology_hit_with_go
TRINITY_DN85_c0_g1_i1	TRINITY_DN85_c0_g1_i1.p1	TRINITY_DN85_c0_g1_i1	YML124C	homology_hit_with_go
TRINITY_DN85_c0_g2_i1	TRINITY_DN85_c0_g2_i1.p1	TRINITY_DN85_c0_g2_i1	YML085C	homology_hit_with_go
TRINITY_DN8600_c0_g1_i1	TRINITY_DN8600_c0_g1_i1.p1	TRINITY_DN8600_c0_g1_i1	YEL002C	homology_hit_with_go
TRINITY_DN8601_c0_g1_i1	TRINITY_DN8601_c0_g1_i1.p1	TRINITY_DN8601_c0_g1_i1	YGL143C	homology_hit_with_go
TRINITY_DN8602_c0_g1_i1	TRINITY_DN8602_c0_g1_i1.p1	TRINITY_DN8602_c0_g1_i1	YJL070C	homology_hit_with_go
TRINITY_DN8603_c0_g1_i1	TRINITY_DN8603_c0_g1_i1.p1	TRINITY_DN8603_c0_g1_i1	YCR095C	homology_hit_with_go
TRINITY_DN8605_c0_g1_i1	TRINITY_DN8605_c0_g1_i1.p1	TRINITY_DN8605_c0_g1_i1	YNL027W	homology_hit_with_go
TRINITY_DN8606_c0_g1_i1	TRINITY_DN8606_c0_g1_i1.p1	TRINITY_DN8606_c0_g1_i1	YBR101C	homology_hit_with_go
TRINITY_DN8607_c0_g1_i1	TRINITY_DN8607_c0_g1_i1.p1	TRINITY_DN8607_c0_g1_i1	YLR285W	homology_hit_with_go
TRINITY_DN8608_c0_g1_i1	TRINITY_DN8608_c0_g1_i1.p1	TRINITY_DN8608_c0_g1_i1	YML078W	homology_hit_with_go
TRINITY_DN8609_c0_g1_i1	TRINITY_DN8609_c0_g1_i1.p1	TRINITY_DN8609_c0_g1_i1	YCL059C	homology_hit_with_go
TRINITY_DN860_c0_g1_i1	TRINITY_DN860_c0_g1_i1.p1	TRINITY_DN860_c0_g1_i1	YNL139C	homology_hit_with_go
TRINITY_DN8610_c0_g1_i1	TRINITY_DN8610_c0_g1_i1.p1	TRINITY_DN8610_c0_g1_i1	YDR023W	homology_hit_with_go
TRINITY_DN8611_c0_g1_i1	TRINITY_DN8611_c0_g1_i1.p1	TRINITY_DN8611_c0_g1_i1	YDL150W	homology_hit_with_go
TRINITY_DN8612_c0_g1_i1	TRINITY_DN8612_c0_g1_i1.p1	TRINITY_DN8612_c0_g1_i1	YKR093W	homology_hit_with_go
TRINITY_DN8613_c0_g1_i1	TRINITY_DN8613_c0_g1_i1.p1	TRINITY_DN8613_c0_g1_i1	YEL062W	homology_hit_with_go
TRINITY_DN8614_c0_g1_i1	TRINITY_DN8614_c0_g1_i1.p1	TRINITY_DN8614_c0_g1_i1	YGL067W	homology_hit_with_go
TRINITY_DN8615_c0_g1_i1	TRINITY_DN8615_c0_g1_i1.p1	TRINITY_DN8615_c0_g1_i1	YCR067C	homology_hit_with_go
TRINITY_DN8616_c0_g1_i1	TRINITY_DN8616_c0_g1_i1.p1	TRINITY_DN8616_c0_g1_i1	YKL140W	homology_hit_with_go
TRINITY_DN8617_c0_g1_i1	TRINITY_DN8617_c0_g1_i1.p1	TRINITY_DN8617_c0_g1_i1	YOL001W	homology_hit_with_go
TRINITY_DN8618_c0_g1_i1	TRINITY_DN8618_c0_g1_i1.p1	TRINITY_DN8618_c0_g1_i1	YCR089W	homology_hit_with_go
TRINITY_DN8618_c1_g1_i1	TRINITY_DN8618_c1_g1_i1.p1	TRINITY_DN8618_c1_g1_i1	YIL112W	homology_hit_with_go
TRINITY_DN8619_c0_g1_i1	TRINITY_DN8619_c0_g1_i1.p1	TRINITY_DN8619_c0_g1_i1	YLR420W	homology_hit_with_go
TRINITY_DN861_c0_g1_i1	TRINITY_DN861_c0_g1_i1.p1	TRINITY_DN861_c0_g1_i1	YER186C	homology_hit_with_go
TRINITY_DN8620_c0_g1_i1	TRINITY_DN8620_c0_g1_i1.p1	TRINITY_DN8620_c0_g1_i1	YLR419W	homology_hit_with_go
TRINITY_DN8621_c0_g1_i1	TRINITY_DN8621_c0_g1_i1.p1	TRINITY_DN8621_c0_g1_i1	YOR381W	homology_hit_with_go
TRINITY_DN8622_c0_g1_i1	TRINITY_DN8622_c0_g1_i1.p1	TRINITY_DN8622_c0_g1_i1	YEL051W	homology_hit_with_go
TRINITY_DN8623_c0_g1_i1	TRINITY_DN8623_c0_g1_i1.p1	TRINITY_DN8623_c0_g1_i1	YFL050C	homology_hit_with_go
TRINITY_DN8624_c0_g1_i1	TRINITY_DN8624_c0_g1_i1.p1	TRINITY_DN8624_c0_g1_i1	YJL196C	homology_hit_with_go
TRINITY_DN8625_c0_g1_i1	TRINITY_DN8625_c0_g1_i1.p1	TRINITY_DN8625_c0_g1_i1	YPR192W	homology_hit_with_go
TRINITY_DN8626_c0_g1_i1	TRINITY_DN8626_c0_g1_i1.p1	TRINITY_DN8626_c0_g1_i1	YNL262W	homology_hit_with_go
TRINITY_DN8627_c0_g1_i1	TRINITY_DN8627_c0_g1_i1.p1	TRINITY_DN8627_c0_g1_i1	YMR133W	homology_hit_with_go
TRINITY_DN8629_c0_g1_i1	TRINITY_DN8629_c0_g1_i1.p1	TRINITY_DN8629_c0_g1_i1	YCR082W	homology_hit_with_go
TRINITY_DN8630_c0_g1_i1	TRINITY_DN8630_c0_g1_i1.p1	TRINITY_DN8630_c0_g1_i1	YLR148W	homology_hit_with_go
TRINITY_DN8631_c0_g1_i1	TRINITY_DN8631_c0_g1_i1.p1	TRINITY_DN8631_c0_g1_i1	YDL194W	homology_hit_with_go
TRINITY_DN8632_c0_g1_i1	TRINITY_DN8632_c0_g1_i1.p1	TRINITY_DN8632_c0_g1_i1	YNR012W	homology_hit_with_go
TRINITY_DN8633_c0_g1_i1	TRINITY_DN8633_c0_g1_i1.p1	TRINITY_DN8633_c0_g1_i1	YML030W	homology_hit_with_go
TRINITY_DN8634_c0_g1_i1	TRINITY_DN8634_c0_g1_i1.p1	TRINITY_DN8634_c0_g1_i1	YER048C	homology_hit_with_go
TRINITY_DN8635_c0_g1_i1	TRINITY_DN8635_c0_g1_i1.p1	TRINITY_DN8635_c0_g1_i1	YKL091C	homology_hit_with_go
TRINITY_DN8636_c0_g1_i1	TRINITY_DN8636_c0_g1_i1.p1	TRINITY_DN8636_c0_g1_i1	YER047C	homology_hit_with_go
TRINITY_DN8637_c0_g1_i1	TRINITY_DN8637_c0_g1_i1.p1	TRINITY_DN8637_c0_g1_i1	YMR030W	homology_hit_with_go
TRINITY_DN8638_c0_g1_i1	TRINITY_DN8638_c0_g1_i1.p1	TRINITY_DN8638_c0_g1_i1	YJL112W	homology_hit_with_go
TRINITY_DN8639_c0_g1_i1	TRINITY_DN8639_c0_g1_i1.p1	TRINITY_DN8639_c0_g1_i1	YGL187C	homology_hit_with_go
TRINITY_DN863_c0_g1_i1	TRINITY_DN863_c0_g1_i1.p1	TRINITY_DN863_c0_g1_i1	YNL320W	homology_hit_with_go
TRINITY_DN8640_c0_g1_i1	TRINITY_DN8640_c0_g1_i1.p1	TRINITY_DN8640_c0_g1_i1	YJL157C	homology_hit_with_go
TRINITY_DN8641_c0_g1_i1	TRINITY_DN8641_c0_g1_i1.p1	TRINITY_DN8641_c0_g1_i1	YNL257C	homology_hit_with_go
TRINITY_DN8642_c0_g1_i1	TRINITY_DN8642_c0_g1_i1.p1	TRINITY_DN8642_c0_g1_i1	YGR207C	homology_hit_with_go
TRINITY_DN8643_c0_g1_i1	TRINITY_DN8643_c0_g1_i1.p1	TRINITY_DN8643_c0_g1_i1		no_hit
TRINITY_DN8644_c0_g1_i1	TRINITY_DN8644_c0_g1_i1.p1	TRINITY_DN8644_c0_g1_i1	YKR029C	homology_hit_with_go
TRINITY_DN8645_c0_g1_i1	TRINITY_DN8645_c0_g1_i1.p1	TRINITY_DN8645_c0_g1_i1	YER158C	homology_hit_with_go
TRINITY_DN8646_c0_g1_i1	TRINITY_DN8646_c0_g1_i1.p1	TRINITY_DN8646_c0_g1_i1	YKL020C	homology_hit_with_go
TRINITY_DN8647_c0_g1_i1	TRINITY_DN8647_c0_g1_i1.p1	TRINITY_DN8647_c0_g1_i1	YLR195C	homology_hit_with_go
TRINITY_DN8648_c0_g1_i1	TRINITY_DN8648_c0_g1_i1.p1	TRINITY_DN8648_c0_g1_i1	YLR005W	homology_hit_with_go
TRINITY_DN8649_c0_g1_i1	TRINITY_DN8649_c0_g1_i1.p1	TRINITY_DN8649_c0_g1_i1	YPR002W	homology_hit_with_go
TRINITY_DN864_c0_g1_i1	TRINITY_DN864_c0_g1_i1.p1	TRINITY_DN864_c0_g1_i1	YLR436C	homology_hit_with_go
TRINITY_DN8650_c0_g1_i1	TRINITY_DN8650_c0_g1_i1.p1	TRINITY_DN8650_c0_g1_i1	YOL066C	homology_hit_with_go
TRINITY_DN8651_c0_g1_i1	TRINITY_DN8651_c0_g1_i1.p1	TRINITY_DN8651_c0_g1_i1	YDL102W	homology_hit_with_go
TRINITY_DN8652_c0_g1_i1	TRINITY_DN8652_c0_g1_i1.p1	TRINITY_DN8652_c0_g1_i1	YMR259C	homology_hit_with_go
TRINITY_DN8653_c0_g1_i1	TRINITY_DN8653_c0_g1_i1.p1	TRINITY_DN8653_c0_g1_i1	YDR404C	homology_hit_with_go
TRINITY_DN8654_c0_g1_i1	TRINITY_DN8654_c0_g1_i1.p1	TRINITY_DN8654_c0_g1_i1	YPL152W	homology_hit_with_go
TRINITY_DN8655_c0_g1_i1	TRINITY_DN8655_c0_g1_i1.p1	TRINITY_DN8655_c0_g1_i1	YHR052W	homology_hit_with_go
TRINITY_DN8656_c0_g1_i1	TRINITY_DN8656_c0_g1_i1.p1	TRINITY_DN8656_c0_g1_i1	YDR425W	homology_hit_with_go
TRINITY_DN8657_c0_g1_i1	TRINITY_DN8657_c0_g1_i1.p1	TRINITY_DN8657_c0_g1_i1	YAL036C	homology_hit_with_go
TRINITY_DN8658_c0_g1_i1	TRINITY_DN8658_c0_g1_i1.p1	TRINITY_DN8658_c0_g1_i1	YFR013W	homology_hit_with_go
TRINITY_DN8659_c0_g1_i1	TRINITY_DN8659_c0_g1_i1.p1	TRINITY_DN8659_c0_g1_i1	YNL106C	homology_hit_with_go
TRINITY_DN8660_c0_g1_i1	TRINITY_DN8660_c0_g1_i1.p2	TRINITY_DN8660_c0_g1_i1	YPL073C	homology_hit
TRINITY_DN8661_c0_g1_i1	TRINITY_DN8661_c0_g1_i1.p1	TRINITY_DN8661_c0_g1_i1	YBR299W	homology_hit_with_go
TRINITY_DN8662_c0_g1_i1	TRINITY_DN8662_c0_g1_i1.p1	TRINITY_DN8662_c0_g1_i1	YFR031C	homology_hit_with_go
TRINITY_DN8663_c0_g1_i1	TRINITY_DN8663_c0_g1_i1.p1	TRINITY_DN8663_c0_g1_i1	YJL074C	homology_hit_with_go
TRINITY_DN8664_c0_g1_i1	TRINITY_DN8664_c0_g1_i1.p1	TRINITY_DN8664_c0_g1_i1	YLR103C	homology_hit_with_go
TRINITY_DN8665_c0_g1_i1	TRINITY_DN8665_c0_g1_i1.p1	TRINITY_DN8665_c0_g1_i1	YER184C	homology_hit_with_go
TRINITY_DN8666_c0_g1_i1	TRINITY_DN8666_c0_g1_i1.p1	TRINITY_DN8666_c0_g1_i1	YJR041C	homology_hit_with_go
TRINITY_DN8667_c0_g1_i1	TRINITY_DN8667_c0_g1_i1.p1	TRINITY_DN8667_c0_g1_i1	YHR207C	homology_hit_with_go
TRINITY_DN8669_c0_g1_i1	TRINITY_DN8669_c0_g1_i1.p1	TRINITY_DN8669_c0_g1_i1	YLR321C	homology_hit_with_go
TRINITY_DN866_c0_g1_i1	TRINITY_DN866_c0_g1_i1.p1	TRINITY_DN866_c0_g1_i1	YKR090W	homology_hit_with_go
TRINITY_DN8670_c0_g1_i1	TRINITY_DN8670_c0_g1_i1.p1	TRINITY_DN8670_c0_g1_i1	YDL176W	homology_hit_with_go
TRINITY_DN8671_c0_g1_i1	TRINITY_DN8671_c0_g1_i1.p1	TRINITY_DN8671_c0_g1_i1	YOR211C	homology_hit_with_go
TRINITY_DN8672_c0_g1_i1	TRINITY_DN8672_c0_g1_i1.p1	TRINITY_DN8672_c0_g1_i1	YOR273C	homology_hit_with_go
TRINITY_DN8673_c0_g1_i1	TRINITY_DN8673_c0_g1_i1.p1	TRINITY_DN8673_c0_g1_i1	YPL208W	homology_hit_with_go
TRINITY_DN8674_c0_g1_i1	TRINITY_DN8674_c0_g1_i1.p1	TRINITY_DN8674_c0_g1_i1	YPR083W	homology_hit_with_go
TRINITY_DN8675_c0_g1_i1	TRINITY_DN8675_c0_g1_i1.p1	TRINITY_DN8675_c0_g1_i1	YPR025C	homology_hit_with_go
TRINITY_DN8676_c0_g1_i1	TRINITY_DN8676_c0_g1_i1.p2	TRINITY_DN8676_c0_g1_i1	YMR049C	homology_hit_with_go
TRINITY_DN8676_c1_g1_i1	TRINITY_DN8676_c1_g1_i1.p1	TRINITY_DN8676_c1_g1_i1	YMR049C	homology_hit_with_go
TRINITY_DN8677_c0_g1_i1	TRINITY_DN8677_c0_g1_i1.p1	TRINITY_DN8677_c0_g1_i1	YGL082W	homology_hit_with_go
TRINITY_DN8678_c0_g1_i1	TRINITY_DN8678_c0_g1_i1.p1	TRINITY_DN8678_c0_g1_i1		no_hit
TRINITY_DN8679_c0_g1_i1	TRINITY_DN8679_c0_g1_i1.p1	TRINITY_DN8679_c0_g1_i1	YFL031W	homology_hit_with_go
TRINITY_DN867_c0_g1_i1	TRINITY_DN867_c0_g1_i1.p1	TRINITY_DN867_c0_g1_i1	YLR278C	homology_hit_with_go
TRINITY_DN8680_c0_g1_i1	TRINITY_DN8680_c0_g1_i1.p1	TRINITY_DN8680_c0_g1_i1	YDR071C	homology_hit_with_go
TRINITY_DN8681_c0_g1_i1	TRINITY_DN8681_c0_g1_i1.p1	TRINITY_DN8681_c0_g1_i1	YMR134W	homology_hit_with_go
TRINITY_DN8682_c0_g1_i1	TRINITY_DN8682_c0_g1_i1.p1	TRINITY_DN8682_c0_g1_i1	YBR073W	homology_hit_with_go
TRINITY_DN8684_c0_g1_i1	TRINITY_DN8684_c0_g1_i1.p1	TRINITY_DN8684_c0_g1_i1	YMR170C	homology_hit_with_go
TRINITY_DN8685_c0_g1_i1	TRINITY_DN8685_c0_g1_i1.p1	TRINITY_DN8685_c0_g1_i1	YKL171W	homology_hit_with_go
TRINITY_DN8686_c0_g1_i1	TRINITY_DN8686_c0_g1_i1.p1	TRINITY_DN8686_c0_g1_i1	YKL174C	homology_hit_with_go
TRINITY_DN8687_c0_g1_i1	TRINITY_DN8687_c0_g1_i1.p1	TRINITY_DN8687_c0_g1_i1	YGR261C	homology_hit_with_go
TRINITY_DN8688_c0_g1_i1	TRINITY_DN8688_c0_g1_i1.p1	TRINITY_DN8688_c0_g1_i1	YGL215W	homology_hit_with_go
TRINITY_DN8689_c0_g1_i1	TRINITY_DN8689_c0_g1_i1.p1	TRINITY_DN8689_c0_g1_i1	YPR008W	homology_hit_with_go
TRINITY_DN868_c0_g1_i1	TRINITY_DN868_c0_g1_i1.p1	TRINITY_DN868_c0_g1_i1	YOL145C	homology_hit_with_go
TRINITY_DN8690_c0_g1_i1	TRINITY_DN8690_c0_g1_i1.p1	TRINITY_DN8690_c0_g1_i1	YPR037C	homology_hit_with_go
TRINITY_DN8691_c0_g1_i1	TRINITY_DN8691_c0_g1_i1.p1	TRINITY_DN8691_c0_g1_i1	YMR095C	homology_hit_with_go
TRINITY_DN8693_c0_g1_i1	TRINITY_DN8693_c0_g1_i1.p1	TRINITY_DN8693_c0_g1_i1	YER082C	homology_hit_with_go
TRINITY_DN8694_c0_g1_i1	TRINITY_DN8694_c0_g1_i1.p1	TRINITY_DN8694_c0_g1_i1	YJL029C	homology_hit_with_go
TRINITY_DN8696_c0_g1_i1	TRINITY_DN8696_c0_g1_i1.p1	TRINITY_DN8696_c0_g1_i1	YBR058C-A	homology_hit_with_go
TRINITY_DN8698_c0_g1_i1	TRINITY_DN8698_c0_g1_i1.p1	TRINITY_DN8698_c0_g1_i1	YPL026C	homology_hit_with_go
TRINITY_DN8698_c1_g1_i1	TRINITY_DN8698_c1_g1_i1.p1	TRINITY_DN8698_c1_g1_i1	YDR228C	homology_hit_with_go
TRINITY_DN8699_c0_g1_i1	TRINITY_DN8699_c0_g1_i1.p1	TRINITY_DN8699_c0_g1_i1	YOR056C	homology_hit_with_go
TRINITY_DN8699_c1_g1_i1	TRINITY_DN8699_c1_g1_i1.p1	TRINITY_DN8699_c1_g1_i1	YOR056C	homology_hit_with_go
TRINITY_DN869_c0_g1_i1	TRINITY_DN869_c0_g1_i1.p1	TRINITY_DN869_c0_g1_i1	YKL017C	homology_hit_with_go
TRINITY_DN86_c0_g1_i1	TRINITY_DN86_c0_g1_i1.p1	TRINITY_DN86_c0_g1_i1	YIL052C	homology_hit_with_go
TRINITY_DN86_c0_g1_i2	TRINITY_DN86_c0_g1_i2.p1	TRINITY_DN86_c0_g1_i2	YIL052C	homology_hit_with_go
TRINITY_DN86_c0_g1_i3	TRINITY_DN86_c0_g1_i3.p1	TRINITY_DN86_c0_g1_i3	YIL052C	homology_hit_with_go
TRINITY_DN86_c0_g1_i4	TRINITY_DN86_c0_g1_i4.p1	TRINITY_DN86_c0_g1_i4	YIL052C	homology_hit_with_go
TRINITY_DN8700_c0_g1_i1	TRINITY_DN8700_c0_g1_i1.p1	TRINITY_DN8700_c0_g1_i1	YLR335W	homology_hit_with_go
TRINITY_DN8701_c0_g1_i1	TRINITY_DN8701_c0_g1_i1.p1	TRINITY_DN8701_c0_g1_i1	YCR059C	homology_hit_with_go
TRINITY_DN8702_c0_g1_i1	TRINITY_DN8702_c0_g1_i1.p1	TRINITY_DN8702_c0_g1_i1	YDR406W	homology_hit_with_go
TRINITY_DN8703_c0_g1_i1	TRINITY_DN8703_c0_g1_i1.p1	TRINITY_DN8703_c0_g1_i1	YDR520C	homology_hit_with_go
TRINITY_DN8704_c0_g1_i1	TRINITY_DN8704_c0_g1_i1.p1	TRINITY_DN8704_c0_g1_i1	YER129W	homology_hit_with_go
TRINITY_DN8705_c0_g1_i1	TRINITY_DN8705_c0_g1_i1.p1	TRINITY_DN8705_c0_g1_i1	YKL126W	homology_hit_with_go
TRINITY_DN8706_c0_g1_i1	TRINITY_DN8706_c0_g1_i1.p1	TRINITY_DN8706_c0_g1_i1	YBR171W	homology_hit_with_go
TRINITY_DN8707_c0_g1_i1	TRINITY_DN8707_c0_g1_i1.p1	TRINITY_DN8707_c0_g1_i1	YKL172W	homology_hit_with_go
TRINITY_DN8709_c0_g1_i1	TRINITY_DN8709_c0_g1_i1.p1	TRINITY_DN8709_c0_g1_i1	YMR100W	homology_hit_with_go
TRINITY_DN870_c0_g1_i1	TRINITY_DN870_c0_g1_i1.p1	TRINITY_DN870_c0_g1_i1	YOR262W	homology_hit_with_go
TRINITY_DN8710_c0_g1_i1	TRINITY_DN8710_c0_g1_i1.p1	TRINITY_DN8710_c0_g1_i1	YBL060W	homology_hit_with_go
TRINITY_DN8711_c0_g1_i1	TRINITY_DN8711_c0_g1_i1.p1	TRINITY_DN8711_c0_g1_i1	YFR019W	homology_hit_with_go
TRINITY_DN8712_c0_g1_i1	TRINITY_DN8712_c0_g1_i1.p1	TRINITY_DN8712_c0_g1_i1	YGL226W	homology_hit_with_go
TRINITY_DN8713_c0_g1_i1	TRINITY_DN8713_c0_g1_i1.p1	TRINITY_DN8713_c0_g1_i1	YLR001C	homology_hit_with_go
TRINITY_DN8714_c0_g1_i1	TRINITY_DN8714_c0_g1_i1.p1	TRINITY_DN8714_c0_g1_i1	YBR126W-A	homology_hit_with_go
TRINITY_DN8715_c0_g1_i1	TRINITY_DN8715_c0_g1_i1.p1	TRINITY_DN8715_c0_g1_i1	YHR175W	homology_hit_with_go
TRINITY_DN8717_c0_g1_i1	TRINITY_DN8717_c0_g1_i1.p1	TRINITY_DN8717_c0_g1_i1	YJR013W	homology_hit_with_go
TRINITY_DN8719_c0_g1_i1	TRINITY_DN8719_c0_g1_i1.p1	TRINITY_DN8719_c0_g1_i1	YLR002C	homology_hit_with_go
TRINITY_DN871_c0_g1_i1	TRINITY_DN871_c0_g1_i1.p1	TRINITY_DN871_c0_g1_i1	YBL039W-B	homology_hit_with_go
TRINITY_DN8720_c0_g1_i1	TRINITY_DN8720_c0_g1_i1.p1	TRINITY_DN8720_c0_g1_i1	YPL016W	homology_hit_with_go
TRINITY_DN8721_c0_g1_i1	TRINITY_DN8721_c0_g1_i1.p1	TRINITY_DN8721_c0_g1_i1	YDL148C	homology_hit_with_go
TRINITY_DN8722_c0_g1_i1	TRINITY_DN8722_c0_g1_i1.p1	TRINITY_DN8722_c0_g1_i1	YLR403W	homology_hit_with_go
TRINITY_DN8723_c0_g1_i1	TRINITY_DN8723_c0_g1_i1.p1	TRINITY_DN8723_c0_g1_i1	YBR261C	homology_hit_with_go
TRINITY_DN8724_c0_g1_i1	TRINITY_DN8724_c0_g1_i1.p1	TRINITY_DN8724_c0_g1_i1	YMR064W	homology_hit_with_go
TRINITY_DN8725_c0_g1_i1	TRINITY_DN8725_c0_g1_i1.p1	TRINITY_DN8725_c0_g1_i1	YHR121W	homology_hit_with_go
TRINITY_DN8726_c0_g1_i1	TRINITY_DN8726_c0_g1_i1.p1	TRINITY_DN8726_c0_g1_i1	YGL064C	homology_hit_with_go
TRINITY_DN8727_c0_g1_i1	TRINITY_DN8727_c0_g1_i1.p1	TRINITY_DN8727_c0_g1_i1	YBR072W	homology_hit_with_go
TRINITY_DN8728_c0_g1_i1	TRINITY_DN8728_c0_g1_i1.p1	TRINITY_DN8728_c0_g1_i1	YGL236C	homology_hit_with_go
TRINITY_DN8729_c0_g1_i1	TRINITY_DN8729_c0_g1_i1.p1	TRINITY_DN8729_c0_g1_i1	YLL034C	homology_hit_with_go
TRINITY_DN872_c0_g1_i1	TRINITY_DN872_c0_g1_i1.p1	TRINITY_DN872_c0_g1_i1	YHR083W	homology_hit_with_go
TRINITY_DN8730_c0_g1_i1	TRINITY_DN8730_c0_g1_i1.p1	TRINITY_DN8730_c0_g1_i1	YBR215W	homology_hit_with_go
TRINITY_DN8731_c0_g1_i1	TRINITY_DN8731_c0_g1_i1.p1	TRINITY_DN8731_c0_g1_i1	YAR019C	homology_hit_with_go
TRINITY_DN8732_c0_g1_i1	TRINITY_DN8732_c0_g1_i1.p1	TRINITY_DN8732_c0_g1_i1	YJR049C	homology_hit_with_go
TRINITY_DN8733_c0_g1_i1	TRINITY_DN8733_c0_g1_i1.p1	TRINITY_DN8733_c0_g1_i1	YKL101W	homology_hit_with_go
TRINITY_DN8734_c0_g1_i1	TRINITY_DN8734_c0_g1_i1.p1	TRINITY_DN8734_c0_g1_i1	YKL048C	homology_hit_with_go
TRINITY_DN8736_c0_g1_i1	TRINITY_DN8736_c0_g1_i1.p1	TRINITY_DN8736_c0_g1_i1	YER036C	homology_hit_with_go
TRINITY_DN8737_c0_g1_i1	TRINITY_DN8737_c0_g1_i1.p1	TRINITY_DN8737_c0_g1_i1	YBR132C	homology_hit_with_go
TRINITY_DN8738_c0_g1_i1	TRINITY_DN8738_c0_g1_i1.p1	TRINITY_DN8738_c0_g1_i1	YPL038W	homology_hit_with_go
TRINITY_DN8739_c0_g1_i1	TRINITY_DN8739_c0_g1_i1.p1	TRINITY_DN8739_c0_g1_i1	YDR389W	homology_hit_with_go
TRINITY_DN873_c0_g1_i1	TRINITY_DN873_c0_g1_i1.p1	TRINITY_DN873_c0_g1_i1	YML130C	homology_hit_with_go
TRINITY_DN8740_c0_g1_i1	TRINITY_DN8740_c0_g1_i1.p1	TRINITY_DN8740_c0_g1_i1	YLR343W	homology_hit_with_go
TRINITY_DN8741_c0_g1_i1	TRINITY_DN8741_c0_g1_i1.p1	TRINITY_DN8741_c0_g1_i1	YLR237W	homology_hit_with_go
TRINITY_DN8742_c0_g1_i1	TRINITY_DN8742_c0_g1_i1.p1	TRINITY_DN8742_c0_g1_i1	YHR082C	homology_hit_with_go
TRINITY_DN8743_c0_g1_i1	TRINITY_DN8743_c0_g1_i1.p1	TRINITY_DN8743_c0_g1_i1	YKR076W	homology_hit_with_go
TRINITY_DN8744_c0_g1_i1	TRINITY_DN8744_c0_g1_i1.p1	TRINITY_DN8744_c0_g1_i1	YAR066W	homology_hit_with_go
TRINITY_DN8745_c0_g1_i1	TRINITY_DN8745_c0_g1_i1.p1	TRINITY_DN8745_c0_g1_i1	YFR036W	homology_hit_with_go
TRINITY_DN8746_c0_g1_i1	TRINITY_DN8746_c0_g1_i1.p1	TRINITY_DN8746_c0_g1_i1	YDR539W	homology_hit_with_go
TRINITY_DN8747_c0_g1_i1	TRINITY_DN8747_c0_g1_i1.p1	TRINITY_DN8747_c0_g1_i1	YDR515W	homology_hit_with_go
TRINITY_DN8748_c0_g1_i1	TRINITY_DN8748_c0_g1_i1.p1	TRINITY_DN8748_c0_g1_i1	YFR008W	homology_hit_with_go
TRINITY_DN874_c0_g1_i1	TRINITY_DN874_c0_g1_i1.p1	TRINITY_DN874_c0_g1_i1	YML046W	homology_hit_with_go
TRINITY_DN8750_c0_g1_i1	TRINITY_DN8750_c0_g1_i1.p1	TRINITY_DN8750_c0_g1_i1	YDR249C	homology_hit_with_go
TRINITY_DN8751_c0_g1_i1	TRINITY_DN8751_c0_g1_i1.p1	TRINITY_DN8751_c0_g1_i1	YPL054W	homology_hit_with_go
TRINITY_DN8752_c0_g1_i1	TRINITY_DN8752_c0_g1_i1.p2	TRINITY_DN8752_c0_g1_i1		no_hit
TRINITY_DN8753_c0_g1_i1	TRINITY_DN8753_c0_g1_i1.p1	TRINITY_DN8753_c0_g1_i1	YGL229C	homology_hit_with_go
TRINITY_DN8755_c0_g1_i1	TRINITY_DN8755_c0_g1_i1.p1	TRINITY_DN8755_c0_g1_i1	YNL151C	homology_hit_with_go
TRINITY_DN8756_c0_g1_i1	TRINITY_DN8756_c0_g1_i1.p1	TRINITY_DN8756_c0_g1_i1	YBL081W	homology_hit_with_go
TRINITY_DN8757_c0_g1_i1	TRINITY_DN8757_c0_g1_i1.p1	TRINITY_DN8757_c0_g1_i1	YMR286W	homology_hit_with_go
TRINITY_DN8758_c0_g1_i1	TRINITY_DN8758_c0_g1_i1.p1	TRINITY_DN8758_c0_g1_i1	YBL036C	homology_hit_with_go
TRINITY_DN8759_c0_g1_i1	TRINITY_DN8759_c0_g1_i1.p1	TRINITY_DN8759_c0_g1_i1	YER062C	homology_hit_with_go
